year,utility_id,triple_schedule_support,ieee_with_med_basis_complete,geography_complete,comparable_utility_year
2023,13519,True,True,True,True
2023,13524,True,True,True,True
2023,13547,True,True,True,True
2023,13573,True,True,False,False
2023,13640,True,True,False,False
2023,13647,True,True,True,True
2023,13651,True,True,True,True
2023,1366,True,True,True,True
2023,13664,True,True,True,True
2023,13676,True,True,True,True
2023,13679,True,True,True,True
2023,13693,True,True,True,True
2023,13716,True,True,True,True
2023,13718,True,True,True,True
2023,13735,True,True,True,True
2023,13750,True,True,True,True
2023,13756,True,True,False,False
2023,13757,True,True,True,True
2023,13758,True,True,True,True
2023,13762,True,True,False,False
2023,13780,True,True,False,False
2023,13781,True,True,True,True
2023,13783,True,True,True,True
2023,13788,True,True,True,True
2023,13799,True,True,True,True
2023,13809,True,True,True,True
2023,13830,True,True,True,True
2023,13831,True,True,False,False
2023,13839,True,True,True,True
2023,13936,True,True,True,True
2023,13955,True,True,True,True
2023,13963,True,True,True,True
2023,13998,True,True,True,True
2023,14006,True,True,True,True
2023,14055,True,True,True,True
2023,14062,True,True,True,True
2023,14063,True,True,True,True
2023,14109,True,True,True,True
2023,14127,True,True,True,True
2023,14146,True,True,True,True
2023,14154,True,True,True,True
2023,14164,True,True,True,True
2023,14170,True,True,True,True
2023,14175,True,True,True,True
2023,14192,True,True,False,False
2023,14194,True,True,True,True
2023,14232,True,True,True,True
2023,14245,True,True,True,True
2023,14246,True,True,True,True
2023,14251,True,True,True,True
2023,14268,True,True,True,True
2023,14289,True,True,True,True
2023,14328,True,True,True,True
2023,14354,True,True,True,True
2023,14371,True,True,True,True
2023,14381,True,True,True,True
2023,14398,True,True,True,True
2023,14401,True,True,True,True
2023,14424,True,True,False,False
2023,14455,True,True,True,True
2023,14468,True,True,True,True
2023,14534,True,True,True,True
2023,1456,True,True,True,True
2023,14563,True,True,True,True
2023,1458,True,True,True,True
2023,14606,True,True,True,True
2023,14610,True,True,True,True
2023,14624,True,True,True,True
2023,14626,True,True,True,True
2023,14668,True,True,True,True
2023,14711,True,True,True,True
2023,14715,True,True,True,True
2023,14716,True,True,True,True
2023,14717,True,True,True,True
2023,14724,True,True,True,True
2023,14775,True,True,True,True
2023,14839,True,True,True,True
2023,14864,True,True,True,True
2023,14940,True,True,True,True
2023,15016,True,True,True,True
2023,15023,True,True,True,True
2023,15045,True,True,True,True
2023,15048,True,True,True,True
2023,15054,True,True,True,True
2023,15073,True,True,True,True
2023,15095,True,True,True,True
2023,15138,True,True,True,True
2023,15159,True,True,True,True
2023,15175,True,True,True,True
2023,15202,True,True,True,True
2023,15229,True,True,True,True
2023,15248,True,True,True,True
2023,15257,True,True,True,True
2023,15263,True,True,True,True
2023,15270,True,True,False,False
2023,1529,True,True,True,True
2023,15291,True,True,True,True
2023,15293,True,True,True,True
2023,15340,True,True,True,True
2023,15344,True,True,False,False
2023,15410,True,True,True,True
2023,15419,True,True,True,True
2023,15444,True,True,True,True
2023,15466,True,True,True,True
2023,15470,True,True,True,True
2023,15472,True,True,True,True
2023,15473,True,True,False,False
2023,15474,True,True,True,True
2023,15477,True,True,True,True
2023,155,True,True,True,True
2023,15500,True,True,True,True
2023,15507,True,True,True,True
2023,15671,True,True,True,True
2023,15700,True,True,True,True
2023,15748,True,True,True,True
2023,15783,True,True,True,True
2023,1579,True,True,True,True
2023,1591,True,True,True,True
2023,15978,True,True,True,True
2023,15979,True,True,True,True
2023,15989,True,True,True,True
2023,16057,True,True,True,True
2023,16060,True,True,True,True
2023,16063,True,True,True,True
2023,16082,True,True,False,False
2023,16088,True,True,True,True
2023,16101,True,True,True,True
2023,1613,True,True,True,True
2023,16146,True,True,True,True
2023,16179,True,True,True,True
2023,16181,True,True,True,True
2023,16183,True,True,True,True
2023,16195,True,True,True,True
2023,16196,True,True,True,True
2023,162,True,True,True,True
2023,16213,True,True,True,True
2023,16223,True,True,True,True
2023,16226,True,True,True,True
2023,1625,True,True,True,True
2023,16259,True,True,True,True
2023,16295,True,True,True,True
2023,16368,True,True,True,True
2023,16382,True,True,True,True
2023,16461,True,True,True,True
2023,16463,True,True,True,True
2023,16496,True,True,True,True
2023,16534,True,True,True,True
2023,16555,True,True,True,True
2023,16558,True,True,False,False
2023,16565,True,True,True,True
2023,16572,True,True,True,True
2023,16587,True,True,True,True
2023,16603,True,True,True,True
2023,16604,True,True,True,True
2023,16606,True,True,True,True
2023,16609,True,True,True,True
2023,16611,True,True,True,True
2023,16613,True,True,True,True
2023,16616,True,True,True,True
2023,16627,True,True,True,True
2023,16638,True,True,True,True
2023,16655,True,True,True,True
2023,16740,True,True,True,True
2023,16751,True,True,True,True
2023,16805,True,True,True,True
2023,16829,True,True,True,True
2023,16865,True,True,True,True
2023,16868,True,True,True,True
2023,16900,True,True,True,True
2023,16930,True,True,True,True
2023,16949,True,True,True,True
2023,16971,True,True,True,True
2023,17011,True,True,True,True
2023,17038,True,True,True,True
2023,17044,True,True,True,True
2023,17047,True,True,True,True
2023,17066,True,True,True,True
2023,1708,True,True,True,True
2023,17127,True,True,True,True
2023,17166,True,True,True,True
2023,17184,True,True,True,True
2023,1723,True,True,True,True
2023,17252,True,True,True,True
2023,17260,True,True,True,True
2023,17267,True,True,True,True
2023,17324,True,True,True,True
2023,17470,True,True,True,True
2023,17534,True,True,True,True
2023,17539,True,True,True,True
2023,17543,True,True,True,True
2023,17550,True,True,True,True
2023,17564,True,True,True,True
2023,17565,True,True,False,False
2023,17572,True,True,True,True
2023,17585,True,True,True,True
2023,17592,True,True,True,True
2023,17599,True,True,True,True
2023,17603,True,True,True,True
2023,17609,True,True,True,True
2023,17612,True,True,True,True
2023,1763,True,True,True,True
2023,17633,True,True,True,True
2023,17637,True,True,False,False
2023,17647,True,True,True,True
2023,17671,True,True,True,True
2023,17683,True,True,True,True
2023,17684,True,True,False,False
2023,1769,True,True,True,True
2023,17692,True,True,True,True
2023,17694,True,True,True,True
2023,17697,True,True,False,False
2023,17698,True,True,False,False
2023,17718,True,True,True,True
2023,1775,True,True,True,True
2023,17828,True,True,True,True
2023,17832,True,True,True,True
2023,17833,True,True,True,True
2023,17839,True,True,True,True
2023,17845,True,True,True,True
2023,17860,True,True,True,True
2023,17874,True,True,True,True
2023,17896,True,True,True,True
2023,18006,True,True,True,True
2023,18019,True,True,True,True
2023,18022,True,True,True,True
2023,18047,True,True,True,True
2023,18085,True,True,True,True
2023,18087,True,True,True,True
2023,18125,True,True,True,True
2023,18181,True,True,True,True
2023,18203,True,True,True,True
2023,18206,True,True,True,True
2023,18249,True,True,True,True
2023,18252,True,True,False,False
2023,18280,True,True,True,True
2023,18304,True,True,True,True
2023,18305,True,True,True,True
2023,18312,True,True,True,True
2023,18336,True,True,True,True
2023,18339,True,True,True,True
2023,18360,True,True,True,True
2023,18429,True,True,True,True
2023,18445,True,True,True,True
2023,18447,True,True,True,True
2023,18449,True,True,True,True
2023,18454,True,True,True,True
2023,18488,True,True,True,True
2023,18498,True,True,True,True
2023,18499,True,True,True,True
2023,1884,True,True,True,True
2023,18848,True,True,True,True
2023,1886,True,True,True,True
2023,1889,True,True,True,True
2023,1890,True,True,True,True
2023,1891,True,True,True,True
2023,1892,True,True,True,True
2023,18940,True,True,True,True
2023,18955,True,True,False,False
2023,18956,True,True,True,True
2023,18957,True,True,True,True
2023,18976,True,True,True,True
2023,18997,True,True,True,True
2023,19108,True,True,True,True
2023,19125,True,True,True,True
2023,19156,True,True,True,True
2023,19157,True,True,True,True
2023,19159,True,True,True,True
2023,19160,True,True,True,True
2023,19161,True,True,True,True
2023,19162,True,True,True,True
2023,19189,True,True,True,True
2023,19219,True,True,True,True
2023,19266,True,True,True,True
2023,19281,True,True,True,True
2023,19293,True,True,True,True
2023,19324,True,True,True,True
2023,19325,True,True,True,True
2023,1936,True,True,True,True
2023,19390,True,True,True,True
2023,19396,True,True,True,True
2023,19435,True,True,True,True
2023,19436,True,True,False,False
2023,19445,True,True,True,True
2023,19446,True,True,True,True
2023,19490,True,True,True,True
2023,19497,True,True,False,False
2023,19499,True,True,True,True
2023,195,True,True,False,False
2023,19501,True,True,True,True
2023,19502,True,True,True,True
2023,19545,True,True,True,True
2023,19547,True,True,True,True
2023,19558,True,True,True,True
2023,19574,True,True,True,True
2023,19578,True,True,True,True
2023,19579,True,True,True,True
2023,19667,True,True,True,True
2023,19728,True,True,True,True
2023,19785,True,True,True,True
2023,19790,True,True,True,True
2023,19791,True,True,True,True
2023,19798,True,True,True,True
2023,19806,True,True,True,True
2023,19820,True,True,True,True
2023,19840,True,True,True,True
2023,19876,True,True,False,False
2023,19882,True,True,True,True
2023,19898,True,True,True,True
2023,19951,True,True,True,True
2023,19981,True,True,True,True
2023,2001,True,True,True,True
2023,20038,True,True,False,False
2023,20065,True,True,True,True
2023,20077,True,True,True,True
2023,20130,True,True,True,True
2023,20146,True,True,True,True
2023,20169,True,True,True,True
2023,20187,True,True,True,True
2023,20211,True,True,True,True
2023,20213,True,True,True,True
2023,20216,True,True,True,True
2023,20228,True,True,True,True
2023,20230,True,True,True,True
2023,20310,True,True,True,True
2023,20318,True,True,True,True
2023,20334,True,True,True,True
2023,20363,True,True,True,True
2023,20371,True,True,True,True
2023,20377,True,True,True,True
2023,20387,True,True,True,True
2023,20401,True,True,True,True
2023,20404,True,True,True,True
2023,20413,True,True,True,True
2023,20477,True,True,True,True
2023,20481,True,True,True,True
2023,2049,True,True,True,True
2023,20510,True,True,True,True
2023,20521,True,True,True,True
2023,2054,True,True,True,True
2023,2056,True,True,True,True
2023,20576,True,True,True,True
2023,20603,True,True,True,True
2023,20639,True,True,True,True
2023,207,True,True,True,True
2023,20737,True,True,True,True
2023,20785,True,True,True,True
2023,20841,True,True,True,True
2023,20847,True,True,True,True
2023,20856,True,True,True,True
2023,20860,True,True,True,True
2023,20862,True,True,True,True
2023,20885,True,True,True,True
2023,2089,True,True,False,False
2023,20927,True,True,True,True
2023,20948,True,True,True,True
2023,20963,True,True,False,False
2023,20996,True,True,True,True
2023,21002,True,True,True,True
2023,21013,True,True,True,True
2023,21048,True,True,True,True
2023,21075,True,True,True,True
2023,21081,True,True,True,True
2023,21111,True,True,True,True
2023,21158,True,True,True,True
2023,21244,True,True,True,True
2023,213,True,True,True,True
2023,2144,True,True,True,True
2023,21513,True,True,True,True
2023,21538,True,True,True,True
2023,21567,True,True,False,False
2023,21632,True,True,True,True
2023,219,True,True,False,False
2023,22053,True,True,True,True
2023,2212,True,True,True,True
2023,2247,True,True,True,True
2023,2248,True,True,True,True
2023,22500,True,True,True,True
2023,22815,True,True,True,True
2023,22822,True,True,True,True
2023,2285,True,True,True,True
2023,230,True,True,True,True
2023,240,True,True,True,True
2023,2409,True,True,True,True
2023,24211,True,True,True,True
2023,2442,True,True,True,True
2023,24590,True,True,True,True
2023,24753,True,True,True,True
2023,24889,True,True,True,True
2023,24949,True,True,True,True
2023,2502,True,True,True,True
2023,2507,True,True,True,True
2023,25177,True,True,True,True
2023,25295,True,True,True,True
2023,2548,True,True,True,True
2023,2651,True,True,True,True
2023,26510,True,True,True,True
2023,2652,True,True,True,True
2023,27222,True,True,True,True
2023,27238,True,True,False,False
2023,27369,True,True,True,True
2023,27599,True,True,True,True
2023,276,True,True,True,True
2023,2812,True,True,True,True
2023,2849,True,True,True,True
2023,28541,True,True,True,True
2023,28604,True,True,True,True
2023,28978,True,True,True,True
2023,2911,True,True,True,True
2023,295,True,True,True,True
2023,296,True,True,True,True
2023,2960,True,True,True,True
2023,2985,True,True,True,True
2023,3046,True,True,True,True
2023,305,True,True,True,True
2023,30518,True,True,True,True
2023,3081,True,True,True,True
2023,3093,True,True,True,True
2023,3107,True,True,True,True
2023,3113,True,True,True,True
2023,31833,True,True,True,True
2023,3203,True,True,True,True
2023,3208,True,True,True,True
2023,3222,True,True,True,True
2023,3226,True,True,True,True
2023,3245,True,True,True,True
2023,3248,True,True,True,True
2023,3249,True,True,True,True
2023,3250,True,True,True,True
2023,3264,True,True,True,True
2023,3265,True,True,False,False
2023,3266,True,True,True,True
2023,3268,True,True,True,True
2023,3273,True,True,True,True
2023,3278,True,True,True,True
2023,3282,True,True,True,True
2023,3287,True,True,True,True
2023,3291,True,True,True,True
2023,3295,True,True,True,True
2023,3329,True,True,True,True
2023,3400,True,True,True,True
2023,3408,True,True,True,True
2023,3413,True,True,True,True
2023,3436,True,True,True,True
2023,3461,True,True,True,True
2023,3470,True,True,True,True
2023,3477,True,True,True,True
2023,3478,True,True,True,True
2023,3502,True,True,True,True
2023,3503,True,True,False,False
2023,3522,True,True,True,True
2023,3527,True,True,True,True
2023,3542,True,True,True,True
2023,3597,True,True,True,True
2023,3600,True,True,False,False
2023,3644,True,True,True,True
2023,3647,True,True,True,True
2023,3660,True,True,True,True
2023,3687,True,True,True,True
2023,3704,True,True,True,True
2023,3712,True,True,True,True
2023,3755,True,True,True,True
2023,3757,True,True,True,True
2023,3758,True,True,True,True
2023,3762,True,True,True,True
2023,38084,True,True,True,True
2023,3812,True,True,True,True
2023,3828,True,True,True,True
2023,3841,True,True,True,True
2023,3843,True,True,True,True
2023,3855,True,True,True,True
2023,3892,True,True,True,True
2023,3915,True,True,True,True
2023,3916,True,True,True,True
2023,392,True,True,True,True
2023,3940,True,True,True,True
2023,3989,True,True,True,True
2023,4003,True,True,True,True
2023,40051,True,True,True,True
2023,40165,True,True,True,True
2023,40228,True,True,True,True
2023,40236,True,True,True,True
2023,40302,True,True,True,True
2023,40304,True,True,True,True
2023,4041,True,True,True,True
2023,40438,True,True,True,True
2023,4045,True,True,True,True
2023,40606,True,True,True,True
2023,4063,True,True,True,True
2023,4065,True,True,True,True
2023,4068,True,True,True,True
2023,407,True,True,True,True
2023,4110,True,True,True,True
2023,4146,True,True,True,True
2023,4150,True,True,True,True
2023,4176,True,True,False,False
2023,4226,True,True,True,True
2023,4237,True,True,True,True
2023,4254,True,True,False,False
2023,4262,True,True,True,True
2023,4265,True,True,True,True
2023,4280,True,True,True,True
2023,4296,True,True,True,True
2023,4317,True,True,True,True
2023,4327,True,True,False,False
2023,4362,True,True,False,False
2023,4373,True,True,True,True
2023,4401,True,True,True,True
2023,4430,True,True,True,True
2023,4432,True,True,True,True
2023,44372,True,True,True,True
2023,4442,True,True,True,True
2023,4508,True,True,True,True
2023,4509,True,True,True,True
2023,4524,True,True,True,True
2023,4577,True,True,True,True
2023,4618,True,True,True,True
2023,4622,True,True,True,True
2023,4624,True,True,True,True
2023,4671,True,True,True,True
2023,4675,True,True,False,False
2023,4683,True,True,True,True
2023,4717,True,True,True,True
2023,4743,True,True,True,True
2023,4848,True,True,True,True
2023,4911,True,True,True,True
2023,4922,True,True,True,True
2023,4939,True,True,True,True
2023,4958,True,True,True,True
2023,4960,True,True,True,True
2023,4975,True,True,True,True
2023,5027,True,True,False,False
2023,5063,True,True,True,True
2023,5070,True,True,True,True
2023,5078,True,True,True,True
2023,5109,True,True,False,False
2023,5148,True,True,True,True
2023,5175,True,True,True,True
2023,5202,True,True,False,False
2023,5204,True,True,True,True
2023,5336,True,True,True,True
2023,5394,True,True,True,True
2023,5399,True,True,True,True
2023,5416,True,True,True,True
2023,5417,True,True,False,False
2023,5480,True,True,True,True
2023,5487,True,True,True,True
2023,54913,True,True,True,True
2023,5509,True,True,True,True
2023,5535,True,True,False,False
2023,554,True,True,True,True
2023,5574,True,True,True,True
2023,5578,True,True,True,True
2023,55787,True,True,True,True
2023,5585,True,True,True,True
2023,5588,True,True,True,True
2023,55937,True,True,True,True
2023,5598,True,True,True,True
2023,55982,True,True,True,True
2023,5605,True,True,True,True
2023,5609,True,True,True,True
2023,56146,True,True,True,True
2023,562,True,True,True,True
2023,5625,True,True,True,True
2023,5644,True,True,True,True
2023,5656,True,True,True,True
2023,5661,True,True,True,True
2023,56621,True,True,True,True
2023,56697,True,True,False,False
2023,5701,True,True,False,False
2023,57483,True,True,True,True
2023,5773,True,True,True,True
2023,5780,True,True,True,True
2023,5860,True,True,False,False
2023,5862,True,True,True,True
2023,58789,True,True,True,True
2023,590,True,True,True,True
2023,59013,True,True,True,True
2023,5905,True,True,True,True
2023,5929,True,True,True,True
2023,5930,True,True,True,True
2023,5961,True,True,True,True
2023,6022,True,True,True,True
2023,60482,True,True,True,True
2023,60631,True,True,True,True
2023,60839,True,True,True,True
2023,6169,True,True,True,True
2023,6181,True,True,True,True
2023,6182,True,True,True,True
2023,6194,True,True,True,True
2023,6198,True,True,True,True
2023,6204,True,True,True,True
2023,6234,True,True,True,True
2023,6235,True,True,True,True
2023,6258,True,True,True,True
2023,6342,True,True,True,True
2023,636,True,True,True,True
2023,6374,True,True,True,True
2023,6395,True,True,True,True
2023,6411,True,True,True,True
2023,6424,True,True,True,True
2023,6427,True,True,True,True
2023,6442,True,True,True,True
2023,6443,True,True,True,True
2023,6452,True,True,False,False
2023,6455,True,True,True,True
2023,6457,True,True,True,True
2023,6491,True,True,True,True
2023,65261,True,True,True,True
2023,6582,True,True,True,True
2023,6604,True,True,True,True
2023,66073,True,True,True,True
2023,6608,True,True,True,True
2023,6616,True,True,False,False
2023,6640,True,True,True,True
2023,6641,True,True,True,True
2023,6708,True,True,True,True
2023,6709,True,True,True,True
2023,6716,True,True,True,True
2023,6775,True,True,True,True
2023,6779,True,True,True,True
2023,6782,True,True,True,True
2023,6784,True,True,True,True
2023,689,True,True,True,True
2023,6894,True,True,True,True
2023,6909,True,True,True,True
2023,691,True,True,True,True
2023,6923,True,True,True,True
2023,6941,True,True,True,True
2023,6957,True,True,True,True
2023,6958,True,True,True,True
2023,7027,True,True,True,True
2023,7090,True,True,True,True
2023,7096,True,True,True,True
2023,7129,True,True,True,True
2023,7140,True,True,True,True
2023,719,True,True,True,True
2023,7222,True,True,True,True
2023,7264,True,True,True,True
2023,727,True,True,True,True
2023,7270,True,True,True,True
2023,7294,True,True,True,True
2023,733,True,True,False,False
2023,7353,True,True,True,True
2023,7450,True,True,True,True
2023,7483,True,True,True,True
2023,7490,True,True,True,True
2023,7548,True,True,True,True
2023,7558,True,True,True,True
2023,7559,True,True,True,True
2023,7563,True,True,True,True
2023,7601,True,True,True,True
2023,7625,True,True,True,True
2023,7627,True,True,True,True
2023,7634,True,True,True,True
2023,7639,True,True,True,True
2023,7654,True,True,True,True
2023,7716,True,True,False,False
2023,7752,True,True,True,True
2023,7785,True,True,True,True
2023,7887,True,True,True,True
2023,7891,True,True,True,True
2023,7977,True,True,True,True
2023,8000,True,True,True,True
2023,803,True,True,True,True
2023,8034,True,True,True,True
2023,8055,True,True,True,True
2023,814,True,True,False,False
2023,8147,True,True,True,True
2023,817,True,True,True,True
2023,8179,True,True,True,True
2023,8198,True,True,True,True
2023,8210,True,True,True,True
2023,8212,True,True,True,True
2023,8245,True,True,True,True
2023,8287,True,True,True,True
2023,8319,True,True,True,True
2023,8333,True,True,True,True
2023,84,True,True,True,True
2023,8447,True,True,True,True
2023,8449,True,True,True,True
2023,8566,True,True,True,True
2023,8571,True,True,True,True
2023,8620,True,True,True,True
2023,8699,True,True,True,True
2023,8723,True,True,True,True
2023,8761,True,True,True,True
2023,8764,True,True,True,True
2023,8773,True,True,True,True
2023,8774,True,True,True,True
2023,8786,True,True,True,True
2023,8795,True,True,True,True
2023,8840,True,True,True,True
2023,8898,True,True,True,True
2023,8901,True,True,True,True
2023,8973,True,True,True,True
2023,9087,True,True,True,True
2023,9094,True,True,True,True
2023,9096,True,True,True,True
2023,9130,True,True,True,True
2023,9187,True,True,True,True
2023,9191,True,True,True,True
2023,9216,True,True,True,True
2023,9230,True,True,True,True
2023,9231,True,True,True,True
2023,9246,True,True,True,True
2023,9273,True,True,True,True
2023,9292,True,True,True,True
2023,9324,True,True,False,False
2023,9331,True,True,True,True
2023,9336,True,True,True,True
2023,9417,True,True,True,True
2023,9425,True,True,True,True
2023,9475,True,True,True,True
2023,9575,True,True,True,True
2023,9576,True,True,True,True
2023,9601,True,True,True,True
2023,9605,True,True,True,True
2023,9612,True,True,True,True
2023,9613,True,True,True,True
2023,9616,True,True,False,False
2023,9617,True,True,False,False
2023,963,True,True,True,True
2023,9645,True,True,True,True
2023,9665,True,True,True,True
2023,9667,True,True,True,True
2023,9668,True,True,True,True
2023,9682,True,True,True,True
2023,9689,True,True,True,True
2023,9699,True,True,True,True
2023,9726,True,True,True,True
2023,9739,True,True,True,True
2023,9750,True,True,True,True
2023,9777,True,True,True,True
2023,9778,True,True,True,True
2023,9837,True,True,True,True
2023,9964,True,True,True,True
2023,9996,True,True,True,True
2024,10000,True,True,True,True
2024,10005,True,True,True,True
2024,10009,True,True,True,True
2024,10019,True,True,True,True
2024,10056,True,True,True,True
2024,10071,True,True,True,True
2024,1009,True,True,True,True
2024,1015,True,True,True,True
2024,10170,True,True,True,True
2024,10171,True,True,True,True
2024,10210,True,True,True,True
2024,10226,True,True,True,True
2024,10331,True,True,True,True
2024,10345,True,True,True,True
2024,10370,True,True,False,False
2024,10376,True,True,True,True
2024,10378,True,True,True,True
2024,10393,True,True,True,True
2024,10421,True,True,True,True
2024,10448,True,True,True,True
2024,10454,True,True,True,True
2024,1050,True,True,True,True
2024,10539,True,True,True,True
2024,10579,True,True,True,True
2024,10599,True,True,True,True
2024,10603,True,True,True,True
2024,10618,True,True,True,True
2024,10620,True,True,True,True
2024,10623,True,True,True,True
2024,10624,True,True,True,True
2024,10625,True,True,True,True
2024,10649,True,True,True,True
2024,10668,True,True,True,True
2024,10681,True,True,True,True
2024,10697,True,True,False,False
2024,10704,True,True,True,True
2024,10768,True,True,True,True
2024,108,True,True,True,True
2024,10817,True,True,True,True
2024,10857,True,True,True,True
2024,10868,True,True,True,True
2024,10879,True,True,True,True
2024,10944,True,True,True,True
2024,10960,True,True,True,True
2024,10966,True,True,True,True
2024,11011,True,True,True,True
2024,11018,True,True,True,True
2024,11053,True,True,True,True
2024,11124,True,True,True,True
2024,11135,True,True,True,True
2024,11171,True,True,True,True
2024,11187,True,True,True,True
2024,11200,True,True,True,True
2024,11204,True,True,True,True
2024,11208,True,True,True,True
2024,11241,True,True,False,False
2024,11249,True,True,True,True
2024,11251,True,True,True,True
2024,11256,True,True,True,True
2024,11272,True,True,True,True
2024,11291,True,True,True,True
2024,11318,True,True,True,True
2024,11355,True,True,True,True
2024,11364,True,True,True,True
2024,11463,True,True,True,True
2024,11479,True,True,True,True
2024,1149,True,True,True,True
2024,11501,True,True,True,True
2024,11519,True,True,True,True
2024,11560,True,True,True,True
2024,11571,True,True,True,True
2024,11586,True,True,True,True
2024,11646,True,True,True,True
2024,1167,True,True,False,False
2024,11701,True,True,True,True
2024,11731,True,True,True,True
2024,11740,True,True,True,True
2024,1175,True,True,True,True
2024,11788,True,True,True,True
2024,11789,True,True,True,True
2024,1179,True,True,True,True
2024,11804,True,True,True,True
2024,11811,True,True,False,False
2024,11824,True,True,True,True
2024,11843,True,True,True,True
2024,12087,True,True,True,True
2024,12186,True,True,True,True
2024,12187,True,True,True,True
2024,12199,True,True,True,True
2024,12208,True,True,True,True
2024,12227,True,True,True,True
2024,12243,True,True,True,True
2024,12260,True,True,True,True
2024,12268,True,True,True,True
2024,12293,True,True,True,True
2024,12298,True,True,True,True
2024,12301,True,True,True,True
2024,12330,True,True,True,True
2024,12341,True,True,True,True
2024,12351,True,True,True,True
2024,12377,True,True,False,False
2024,12395,True,True,True,True
2024,12439,True,True,True,True
2024,12450,True,True,True,True
2024,12452,True,True,True,True
2024,12462,True,True,True,True
2024,12470,True,True,True,True
2024,12473,True,True,True,True
2024,1251,True,True,True,True
2024,12515,True,True,True,True
2024,12524,True,True,True,True
2024,12532,True,True,True,True
2024,12539,True,True,True,True
2024,12540,True,True,True,True
2024,12546,True,True,True,True
2024,12642,True,True,True,True
2024,12647,True,True,False,False
2024,12651,True,True,True,True
2024,12685,True,True,True,True
2024,12686,True,True,True,True
2024,12692,True,True,True,True
2024,12698,True,True,False,False
2024,12706,True,True,True,True
2024,1273,True,True,True,True
2024,12745,True,True,True,True
2024,12782,True,True,True,True
2024,12796,True,True,True,True
2024,12801,True,True,True,True
2024,12825,True,True,True,True
2024,1283,True,True,True,True
2024,12860,True,True,True,True
2024,12866,True,True,True,True
2024,12894,True,True,True,True
2024,12929,True,True,True,True
2024,12944,True,True,True,True
2024,12988,True,True,True,True
2024,12990,True,True,True,True
2024,1300,True,True,True,True
2024,13027,True,True,True,True
2024,13032,True,True,True,True
2024,13050,True,True,True,True
2024,13058,True,True,True,True
2024,13137,True,True,True,True
2024,13143,True,True,True,True
2024,13145,True,True,True,True
2024,13196,True,True,True,True
2024,13206,True,True,True,True
2024,13208,True,True,True,True
2024,13214,True,True,True,True
2024,13216,True,False,True,False
2024,1325,True,True,True,True
2024,13314,True,True,True,True
2024,13337,True,True,True,True
2024,13407,True,True,True,True
2024,13416,True,True,True,True
2024,13418,True,True,True,True
2024,13441,True,True,True,True
2024,13448,True,True,True,True
2024,13478,True,True,False,False
2024,13481,True,True,False,False
2024,13482,True,True,True,True
2024,13485,True,True,True,True
2024,13511,True,True,True,True
2024,13519,True,True,True,True
2024,13524,True,True,True,True
2024,13547,True,True,True,True
2024,13573,True,True,False,False
2024,13640,True,True,False,False
2024,13647,True,True,True,True
2024,13651,True,True,True,True
2024,1366,True,True,True,True
2024,13664,True,True,True,True
2024,13676,True,True,True,True
2024,13679,True,True,True,True
2024,13693,True,True,True,True
2024,13716,True,True,True,True
2024,13718,True,True,True,True
2024,13735,True,True,True,True
2024,13750,True,True,True,True
2024,13756,True,True,False,False
2024,13757,True,True,True,True
2024,13758,True,True,True,True
2024,13762,True,True,False,False
2024,13780,True,True,False,False
2024,13781,True,True,True,True
2024,13783,True,True,True,True
2024,13788,True,True,True,True
2024,13799,True,True,True,True
2024,13809,True,True,True,True
2024,13830,True,True,True,True
2024,13831,True,True,False,False
2024,13839,True,True,True,True
2024,13936,True,True,True,True
2024,13955,True,True,True,True
2024,13963,True,True,True,True
2024,13998,True,True,True,True
2024,14006,True,True,True,True
2024,14055,True,True,True,True
2024,14062,True,True,True,True
2024,14063,True,True,True,True
2024,14109,True,True,True,True
2024,14127,True,True,True,True
2024,14146,True,True,True,True
2024,14154,True,True,True,True
2024,14164,True,True,True,True
2024,14170,True,True,True,True
2024,14175,True,True,True,True
2024,14192,True,True,False,False
2024,14194,True,True,True,True
2024,14232,True,True,True,True
2024,14245,True,True,True,True
2024,14246,True,True,True,True
2024,14251,True,True,True,True
2024,14268,True,True,True,True
2024,14275,True,True,True,True
2024,14289,True,True,True,True
2024,14328,True,True,True,True
2024,14354,True,True,True,True
2024,14371,True,True,True,True
2024,14381,True,True,True,True
2024,14398,True,True,True,True
2024,14401,True,True,True,True
2024,14424,True,True,False,False
2024,14455,True,True,True,True
2024,14468,True,True,True,True
2024,14534,True,True,True,True
2024,14563,True,True,True,True
2024,1458,True,True,True,True
2024,14606,True,True,True,True
2024,14610,True,True,True,True
2024,14624,True,True,True,True
2024,14626,True,True,True,True
2024,14668,True,True,True,True
2024,14715,True,True,True,True
2024,14717,True,True,True,True
2024,14724,True,True,True,True
2024,14775,True,True,True,True
2024,14839,True,True,True,True
2024,14864,True,True,True,True
2024,14940,True,True,True,True
2024,15016,True,True,True,True
2024,15023,True,True,True,True
2024,15045,True,True,True,True
2024,15048,True,True,True,True
2024,15054,True,True,True,True
2024,15073,True,True,True,True
2024,15095,True,True,True,True
2024,15138,True,True,True,True
2024,15141,True,True,True,True
2024,15159,True,True,True,True
2024,15175,True,True,True,True
2024,15202,True,True,True,True
2024,15229,True,True,True,True
2024,15248,True,True,True,True
2024,15257,True,True,True,True
2024,15263,True,True,True,True
2024,15270,True,True,False,False
2024,1529,True,True,True,True
2024,15291,True,True,True,True
2024,15293,True,True,True,True
2024,15340,True,True,True,True
